,id,user_id,created_at,text,Clean,Translate,Labels
376,1.06E+18,neni_def,11/14/2018 17:53,Hadehhh worth it sih nntn Fantastic Beast cuma gw butuh kelanjutannya 😭,  hadeh    worth    it    sih    nonton    fantastic    beast    cuma    saya    butuh    kelanjutannya     loudly crying face   ,"hadeh it's worth it, watching fantastic beast, only I need it to continue loudly crying face",positif
377,1.06E+18,faradinayu,11/14/2018 17:46,only Fantastic Beast makes me wanna watch at imax,  only    fantastic    beast    makes    me    wanna    watch    at    imax  ,only    fantastic    beast    makes    me    wanna    watch    at    imax,positif
378,1.06E+18,poppyangelika,11/14/2018 17:43,Gak puas sama Fantastic Beast: Crimes Of Grindelwald.,  tidak    puas    sama    fantastic    beast         crimes    of    grindelwald       ,not satisfied with the fantastic beast crimes of grindelwald,negatif
379,1.06E+18,despicableofme,11/14/2018 17:10,"Fantastic beast is awesome
But I need more crimes tho

Yang butuh spoiler, dm aja wkwk",  fantastic    beast    is    awesome    but    i    need    more    crimes    tho    yang    butuh    spoiler         dm    saja    wkwk  ,fantastic    beast    is    awesome    but    i    need    more    crimes    tho    yang    butuh    spoiler         dm    saja    wkwk,positif
380,1.06E+18,annisa_rianti,11/14/2018 17:09,Unprotect tweet for the sake of defending Fantastic Beast.,  unprotect    tweet    for    the    sake    of    defending    fantastic    beast       ,unprotect    tweet    for    the    sake    of    defending    fantastic    beast,positif
381,1.06E+18,AdityaSandoyo,11/14/2018 17:05,what to do tomorrow: nonton fantastic beast. i need a rest...,  what    to    do    tomorrow         nonton    fantastic    beast         i    need    a    rest         ,what    to    do    tomorrow         nonton    fantastic    beast         i    need    a    rest,negatif
382,1.06E+18,dtphv_,11/14/2018 17:03,"fantastic beast overrated 
7/10",  fantastic    beast    overrated    7         10  ,fantastic    beast    overrated    7         10,negatif
383,1.06E+18,shintarii,11/14/2018 16:58,Baru kelar nonton fantastic beast 2 udah kebelet nonton yg ke-3. Why oh why pinter bgt bikin endingnya 😫,  baru    kelar    nonton    fantastic    beast    2    sudah    kebelet    nonton    yang    ke         3         why    oh    why    cerdas    sangat    bikin    endingnya     tired face   ,"just finished watching fantastic beast 2 already dying to watch the 3rd, why oh why smart makes the ending tired face",positif
384,1.06E+18,Noviyanti_PN,11/14/2018 16:51,Mon maap oot nih. Utk fantastic beast 2 ini intinya: PASTI BAKAL ADA LANJUTANNYA LAGI!!!😅😅🤸🏻‍♀️🤸🏻‍♀️😂,  mohon    maap    out of topic    ini         untuk    fantastic    beast    2    ini    intinya         pasti    bakal    ada    lanjutannya    lagi        grinning face with sweat      grinning face with sweat      person cartwheeling       u200d     female sign           person cartwheeling       u200d     female sign           face with tears of joy   ,"please get out of this topic for this fantastic beast 2, the point is that there will definitely be a follow-up grinning face with sweat grinding for the female sign person for female sign face with tears of joy",positif
385,1.06E+18,BenDhanio,11/14/2018 16:50,Fantastic beast bikin pusing... Gak ngerti,  fantastic    beast    bikin    pusing           tidak    mengerti  ,fantastic beast makes me dizzy not understand,negatif
386,1.06E+18,peteruuss,11/14/2018 16:39,Kangen sama hogwarts terobati setelah nonton fantastic beast. Pas scene hogwarts nya keluar gue yang heboh tepuk tangan.,  kangen    sama    hogwarts    terobati    setelah    nonton    fantastic    beast         saat    scene    hogwarts    nya    keluar    saya    yang    heboh    tepuk    tangan       ,"Missing Hogwarts was cured after watching fantastic beasts when the hogwarts scene came out, I was excited",positif
387,1.06E+18,gandrasta,11/14/2018 16:34,Fantastic Beast's diversity is there. From gay relationship to Yusuf Kama to Indonesian Nagini to that HOT CALLUM TURNER!,  fantastic    beast     s    diversity    is    there         from    gay    relationship    to    yusuf    kama    to    indonesian    nagini    to    that    hot    callum    turner       ,fantastic    beast     s    diversity    is    there         from    gay    relationship    to    yusuf    kama    to    indonesian    nagini    to    that    hot    callum    turner,positif
388,1.06E+18,awanpamungkas,11/14/2018 16:30,BESOK FANTASTIC BEAST ENAK SI,  besok    fantastic    beast    enak    si  ,"tomorrow, fantastic beast",positif
389,1.06E+18,fvhrers,11/14/2018 16:12,"Kalo siang sukanya fantastic beast,  kalo malem ya mending fantastic breast aja sih.  eh.",  kalau    siang    sukanya    fantastic    beast         kalau    malem    ya    mending    fantastic    breast    saja    sih         eh       ,"if the afternoon likes fantastic beast, if it's lazy it's just fantastic fantastic, eh?",positif
390,1.06E+18,Sigitlincah,11/14/2018 16:10,Cliffhanger of the year. Nonton fantastic beast kepotong di bagian klimaks. Wkwkwkwk,  cliffhanger    of    the    year         nonton    fantastic    beast    kepotong    di    bagian    klimaks         wkwkwkwk  ,cliffhanger of the year watched a fantastic beast cut in the climax section of the wkwkwkwk,positif
391,1.06E+18,jakasekatekate,11/14/2018 16:05,"Keren dah fantastic beast kepala dan hati w serasa diuwek2 , gak monoton!!",  keren    dah    fantastic    beast    kepala    dan    hati    saya    serasa    diaduk aduk         tidak    monoton            ,"cool, fantastic beast head and heart, I felt stirred not monotonous",positif
392,1.06E+18,megaalviannn,11/14/2018 15:56,YAAMPONNNN FANTASTIC BEAST BENTAR LAGIIIII 💫💫💫,  yaampon    fantastic    beast    bentar    lagi     dizzy      dizzy      dizzy   ,"yes, fantastic fantastic beast for a moment dizzy dizzy dizzy",positif
393,1.06E+18,GilGumelar,11/14/2018 15:55,"Fantastic Beast udh keluar ya, liat review2 nya pada kurang puas keliatannya.",  fantastic    beast    sudah    keluar    ya         lihat    review review    nya    pada    kurang    puas    keliatannya       ,"fantastic beast has come out, see the review review, it doesn't look like it",negatif
394,1.06E+18,Achmdtvn,11/14/2018 15:53,"Syittt fantastic beast udh main dan gua gatau, berdosa banget 😭😭😭😭😭, kenapa bisa kepikiran tuh pilem maen tgl 16 sih 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭",  astaga    fantastic    beast    sudah    main    dan    saya    gatau         berdosa    sangat     loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face          kenapa    bisa    kepikiran    tuh    film    maen    tgl    16    sih     loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face   ,astaga    fantastic    beast    sudah    main    dan    saya    gatau         berdosa    sangat     loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face          kenapa    bisa    kepikiran    tuh    film    maen    tgl    16    sih     loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face      loudly crying face,positif
395,1.06E+18,ARimbaKelana,11/14/2018 15:41,Fantastic beast adalah keniscayaan,  fantastic    beast    adalah    keniscayaan  ,fantastic beast is a necessity,positif
396,1.06E+18,chandatamaop,11/14/2018 15:25,matilin aul dengan besok cabut kelas buat fantastic beast,  matilin    aul    dengan    besok    cabut    kelas    buat    fantastic    beast  ,matilin aul with tomorrow pull the class for fantastic beast,positif
397,1.06E+18,Ahmad_Faisal29,11/14/2018 15:16,Fantastic beast yang kedua ini keren dan mantap wajib nonton lahh,  fantastic    beast    yang    kedua    ini    keren    dan    mantap    wajib    nonton    lahh  ,"the second fantastic beast is cool and steady, you must watch lahh",positif
398,1.06E+18,SUPERARIN25,11/14/2018 15:06,"Fantastic Beast 2 nih gue kira nyeritain beast2 yg ada didalem ceritanya, ternyata tidaaaaaa😌",  fantastic    beast    2    ini    saya    kira    nyeritain    beast2    yang    ada    didalem    ceritanya         ternyata    tidaa     relieved face   ,"fantastic beast 2, I think I told the stories that were in the story, it turned out there was no relieved face",positif
399,1.06E+18,ernestprakasa,11/14/2018 15:05,Kecewa berat sama film Fantastic Beast yg pertama tapi kok kayaknya ga afdhol kalo ga nonton yg kedua :/,  kecewa    berat    sama    film    fantastic    beast    yang    pertama    tapi    kok    kayaknya    tidak    afdhol    kalau    tidak    nonton    yang    kedua        ,"disappointed with the first fantastic beast movie, but how come it doesn't seem like I didn't watch the second one",positif
400,1.06E+18,mikballl,11/14/2018 15:05,"Fantastic beast enak nih, tapi sama siapa yaa 🤤",  fantastic    beast    enak    ini         tapi    sama    siapa    yaa     drooling face   ,This fantastic beast is fantastic but it's the same as the drooling face,positif
401,1.06E+18,amindayoka,11/14/2018 14:52,fantastic beast is now released... anyone want to watch it?,  fantastic    beast    is    now    released           anyone    want    to    watch    it       ,fantastic    beast    is    now    released           anyone    want    to    watch    it,positif
402,1.06E+18,ilhaamps,11/14/2018 14:42,Tadi tuh nonton fantastic beast 2 wangi-wanginya battle akhirnya lebih kece dibanding voldemort vs potter.,  tadi    tuh    nonton    fantastic    beast    2    wangi         wanginya    battle    akhirnya    lebih    keren    dibanding    voldemort    vs    potter       ,I had watched fantastic beast 2 smell the fragrance of the final battle is cooler than voldemort vs potter,positif
403,1.06E+18,Gilangfathur,11/14/2018 14:40,"jadi itu gmn tuh fantastic beast ? 

*Nasib lg di perantauan ngebet pgn nonton, tapi pgn nonton sm bebeb*",  jadi    itu    gimana    tuh    fantastic    beast              nasib    lagi    di    perantauan    ngebet    pgn    nonton         tapi    pgn    nonton    sama    bebeb       ,"so that's how fantastic the beast of fate is to be watched overseas, but to watch with bebeb",neutral
404,1.06E+18,adesuramadhan,11/14/2018 14:37,tiket fantastic beast cepat sekali habisnya,  tiket    fantastic    beast    cepat    sekali    habisnya  ,fantastic beast tickets are very fast,negatif
405,1.06E+18,satuminggu,11/14/2018 14:34,Puas bgt nonton fantastic beast 🌚,  puas    sangat    nonton    fantastic    beast     new moon face   ,very satisfied watching the fantastic new moon face beast,positif
406,1.06E+18,Luhurb28,11/14/2018 14:14,"Abis nonton fantastic beast,banyak sekali twist nggak dimengerti dan beda dinovel.termasuk nagini,nagini.......",  habis    nonton    fantastic    beast         banyak    sekali    twist    tidak    dimengerti    dan    beda    dinovel termasuk    nagini         nagini             ,after watching fantastic beast there are lots of twist not understood and different dinovel including Nagini Nagini,negatif
407,1.06E+18,axdellia,11/14/2018 14:14,Aku nonton fantastic beast malem minggu aja soallnya rame hehe enak,  aku    nonton    fantastic    beast    malem    minggu    saja    soallnya    rame    hehe    enak  ,I watched fantastic beast just last week so the jam was crowded hehe good,positif
408,1.06E+18,AnisyaaBAK,11/14/2018 14:10,Fantastic Beast is so Fantastic😝😝😝,  fantastic    beast    is    so    fantastic     squinting face with tongue      squinting face with tongue      squinting face with tongue   ,fantastic    beast    is    so    fantastic     squinting face with tongue      squinting face with tongue      squinting face with tongue,positif
409,1.06E+18,neni_def,11/14/2018 14:08,When you want to watch Fantastic Beast and end up getting space in the front because there is no chair in the back left 😂😂😂😂,  when    you    want    to    watch    fantastic    beast    and    end    up    getting    space    in    the    front    because    there    is    no    chair    in    the    back    left     face with tears of joy      face with tears of joy      face with tears of joy      face with tears of joy   ,when    you    want    to    watch    fantastic    beast    and    end    up    getting    space    in    the    front    because    there    is    no    chair    in    the    back    left     face with tears of joy      face with tears of joy      face with tears of joy      face with tears of joy,negatif
410,1.06E+18,syarakw,11/14/2018 13:58,Fantastic Beast pasti ada lanjutannya huft,  fantastic    beast    pasti    ada    lanjutannya    huft  ,fantastic beast there must be a continuation huft,positif
411,1.06E+18,lailaflh,11/14/2018 13:45,Sumpah fantastic beast plot twist nyaaaaaa...,  sumpah    fantastic    beast    plot    twist    nyaa         ,sumpah    fantastic    beast    plot    twist    nyaa,positif
412,1.06E+18,ozoranico,11/14/2018 13:25,abis nonton Fantastic Beast. gua ga paham dong 😭,  habis    nonton    fantastic    beast         saya    tidak    paham    dong     loudly crying face   ,after watching fantastic beast I don't understand loudly crying face,negatif
413,1.06E+18,shineesunn,11/14/2018 13:24,"Gara gara nonton fantastic beast crime grindelwald, belajar jadi nggk fokus, makan jadi gupuh saking senengnya nonton itu film 😍😍🙈🙈",  gara    gara    nonton    fantastic    beast    crime    grindelwald         belajar    jadi    tidak    fokus         makan    jadi    gupuh    saking    senengnya    nonton    itu    film     smiling face with heart eyes      smiling face with heart eyes      see no evil monkey      see no evil monkey   ,because watching a fantastic beast crime learns to be unfocused eating is so overwhelming that I am so happy to watch that smiling movie face with heart smiling eyes face with heart eyes see no evil monkey see no evil monkey,positif
414,1.06E+18,obeuliviate,11/14/2018 12:54,Jangan ada yang bahas fantastic beast. I beg.,  jangan    ada    yang    bahas    fantastic    beast         i    beg       ,"don't talk about fantastic beast, bro",negatif
415,1.06E+18,lahsiapagua,11/14/2018 12:34,FANTASTIC BEAST GANTUNG BANGET WOYYYY -lada tukang spoiler,  fantastic    beast    gantung    sangat    woy     lada    tukang    spoiler  ,fantastic beast hanging very woy pepper artisan spoiler,positif
416,1.06E+18,UbaySyakhisk,11/14/2018 12:20,fantastic beast and the crimes of grindelwald (hah gmn gatau cara nulisnya) is 💯💯,  fantastic    beast    and    the    crimes    of    grindelwald         hah    gimana    gatau    cara    nulisnya         is     hundred points      hundred points   ,fantastic beast and the crimes of grindelwald hah or how to write 100 points hundred points,neutral
417,1.06E+18,HaniOct,11/14/2018 12:16,"Wooow Fantastic Beast udah ada Hari ini?? Ntar yak w mikir keras dl nonton ma sapeh.

Ujung2nya nonton di indoxxi -_- #nasibsingle",  wow    fantastic    beast    sudah    ada    hari    ini              ntar    yak    saya    mikir    keras    dl    nonton    ma    siapa         ujung2nya    nonton    di    internet            nasibsingle  ,"wow fantastic beast is there today, I'm sure I think hard when watching the end of it watching on the internet online",positif
418,1.06E+18,archie_finn,11/14/2018 12:14,Jumat sore nonton fantastic beast seru si kayanya,  jumat    sore    nonton    fantastic    beast    seru    si    kayanya  ,Friday afternoon watching the fantastic beast exclaimed the rich,positif
419,1.06E+18,raihashirou,11/14/2018 12:03,Jadi siapa yg mau nonton Fantastic Beast tapi belom ada temen nya?,  jadi    siapa    yang    mau    nonton    fantastic    beast    tapi    belum    ada    temen    nya       ,so who wants to watch fantastic beast but no friends,neutral
420,1.06E+18,mustofaaMU,11/14/2018 11:35,&lt;- Nyari temen nonton yg ngerti fantastic beast,            cari    temen    nonton    yang    mengerti    fantastic    beast  ,look for friends watching who understand fantastic beast,positif
421,1.06E+18,tubagusramadhan,11/14/2018 11:33,"Kamunya fantastic, akunya beast :(",  kamunya    fantastic         akunya    beast        ,it's fantastic I got the beast,neutral
422,1.06E+18,meryshachandra,11/14/2018 11:19,Fantastic beast ngeselin! Udah gt ajaa,  fantastic    beast    sialan         sudah    begitu    ajaa  ,fantastic damn beast already ajaa,negatif
423,1.06E+18,elfaaaan,11/14/2018 11:07,Nggantung nih fantastic beast,  nggantung    ini    fantastic    beast  ,Hang this fantastic beast,negatif
424,1.06E+18,banartama,11/14/2018 11:01,Pengen nonton fantastic beast....,  ingin    nonton    fantastic    beast          ,want to watch fantastic beast,positif
425,1.06E+18,savhaps,11/14/2018 10:55,Fantastic Beast 10/10 👍🏽👍🏽 plot twist nya amat sangat luar biasa. Dan saya ngga sabar buat nunggu yang ke 3,  fantastic    beast    10         10     thumbs up           thumbs up          plot    twist    nya    amat    sangat    luar    biasa         dan    saya    tidak    sabar    buat    tunggu    yang    ke    3  ,fantastic beast 10 10 thumbs up thumbs up plot twist is very extraordinary and i can not wait to wait the 3rd,positif
426,1.06E+18,wiiiiiiiik,11/14/2018 10:52,Fantastic beast keren..,  fantastic    beast    keren        ,fantastic    beast    keren,positif
427,1.06E+18,pratiwizp,11/14/2018 10:48,Se shook itu saya nonton fantastic beast huhu masi kepikiran,  se    shook    itu    saya    nonton    fantastic    beast    huhu    masih    kepikiran  ,Se shook that I watched fantastic huhu beast still thinking,positif
428,1.06E+18,aitakata04,11/14/2018 10:43,Harus seht biar sabtu bs nntn fantastic beast :)),  harus    sehat    biar    sabtu    bisa    nonton    fantastic    beast         ,must be healthy so Saturday can watch fantastic beast,positif
429,1.06E+18,rifkass,11/14/2018 10:15,"Quest2 hogwart's mystery lagi tentang magical creature semua, dalam rangka menyambut Fantastic Beast 2 kali ya",  tugas tugas    hogwart     s    mystery    lagi    tentang    magical    creature    semua         dalam    rangka    menyambut    fantastic    beast    2    kali    ya  ,"hogwart's assignment is a mystery about magical creatures, all in order to welcome the fantastic beast twice",positif
430,1.06E+18,AnnsRzky,11/14/2018 10:08,besok fantastic beast kali ya siang2 hmhmhmhmhm,  besok    fantastic    beast    kali    ya    siang siang    hmhmhmhmhm  ,"tomorrow fantastic beast times, noon noon hmhmhmhmhm",positif
431,1.06E+18,Anuggrah_P,11/14/2018 9:55,"Fantastic beast 2 rilis tgl 16. Tgl 17 diajak kecirebon, fix nontonya di cirebon 😂",  fantastic    beast    2    rilis    tgl    16         tgl    17    diajak    kecirebon         fix    nontonya    di    cirebon     face with tears of joy   ,fantastic beast 2 release date 16 August 17 invited kecirebon fix nontonya in the Maldives face with tears of joy,positif
432,1.06E+18,akbarsuryak,11/14/2018 9:46,Fantastic beast kuy :( siapapun ayooo agendakan,  fantastic    beast    ayo          siapapun    ayo    agendakan  ,"fantastic beast, let's go, let's go",positif
433,1.06E+18,wirahmaan,11/14/2018 9:32,Nonton fantastic beast kaya nnton pacific rim yg ke 2,  nonton    fantastic    beast    kaya    nnton    pacific    rim    yang    ke    2  ,Watch the 2nd fantastic beast rich in the NON Pacific Pacific Rim,positif
434,1.06E+18,salmaintaaan,11/14/2018 9:09,BUKANNYA TAYANG TGL 16/11? INI KAN BARU TANGGAL 14 KENAPA FANTASTIC BEAST CRIME OF GRINDELWALD UDAH TAYANG? 😂😂😂😂,  bukannya    tayang    tgl    16         11         ini    kan    baru    tanggal    14    kenapa    fantastic    beast    crime    of    grindelwald    sudah    tayang          face with tears of joy      face with tears of joy      face with tears of joy      face with tears of joy   ,"instead of airing on the 11th of 11 this is just the 14th, why has the fantastic beast crime of grindelwald been showing a face with tears of joy with the tears of joy",positif
435,1.06E+18,AdrianNanditya,11/14/2018 8:59,Fantastic beast memenuhi bioskop dan dipenuhi orang-orang,  fantastic    beast    memenuhi    bioskop    dan    dipenuhi    orang orang  ,fantastic beast fills theaters and is full of people,positif
436,1.06E+18,minachunsyania,11/14/2018 8:56,Omg i caaantttt i caaannttt hari ini fantastic beast release bangeett laah tak ada bioskop dijepara 😭💔,  omg    i    cant    i    cannt    hari    ini    fantastic    beast    release    bangeett    laah    tidak    ada    bioskop    dijepara     loudly crying face      broken heart   ,"omg i cant cant today is fantastic beast release bangeett, there is no cinema being played by loudly crying face broken heart",positif
437,1.06E+18,mbooo_ndt,11/14/2018 8:56,Kuylah fantastic beast,  kuylah    fantastic    beast  ,kuylah    fantastic    beast,positif
438,1.06E+18,SVTfever06,11/14/2018 8:55,fantastic beast...wajib nonton lebih dr 1x👍🏼,  fantastic    beast           wajib    nonton    lebih    dari    1x     thumbs up        ,fantastic beast must watch more than 1x thumbs up,positif
439,1.06E+18,denynug,11/14/2018 8:24,Cabut nonton Fantastic Beast.,  cabut    nonton    fantastic    beast       ,Unplug fantastic beast,positif
440,1.06E+18,okta_cwan,11/14/2018 8:24,Kayanya bakal banyak lanjutannya ini fantastic beast..,  kayanya    bakal    banyak    lanjutannya    ini    fantastic    beast        ,it will be a lot of fantastic beasts,positif
441,1.06E+18,fajrulannas,11/14/2018 8:12,"Baru sadar saya sekarang sudah tanggal 14, hmmm...,
Fantastic Beast bisa lah buat di tonton, wikwikwik",  baru    sadar    saya    sekarang    sudah    tanggal    14         hm                fantastic    beast    bisa    lah    buat    di    tonton         wikwikwik  ,I realized it was now the 14th day that a fantastic beast was able to be watched by the wikwikwik,neutral
442,1.06E+18,dsy_95,11/14/2018 7:53,"Mau nonton fantastic beast tp nunggu mas pulang 😔😔😔😔

Sabar...sabaaaar....",  mau    nonton    fantastic    beast    tapi    tunggu    mas    pulang     pensive face      pensive face      pensive face      pensive face     sabar           sabar          ,"want to watch fantastic beast, but wait for the man to come home, passive face, passive, face, face, face, face, patience, patience",positif
